,Sample,alb1,alb2,bic1,bic2,lob1,lob2,lyr1,lyr2,mac1,mac2,mar,mic,mon,mue1,sin,ste,alb_mic,mic_mon,mic_alb,mue_pri,pri_mue,ste_mar5,sin_mar5,ste_mar,ste_sin,Run,pri,mue2,alb5,bic_lyr,pri2,colnum,species,state,site,lat,long
3240,SYST-MOR-0007148,0.99989,NA,1e-05,NA,1e-05,1e-05,1e-05,NA,1e-05,NA,1e-05,NA,NA,1e-05,1e-05,1e-05,NA,1e-05,NA,NA,NA,NA,NA,NA,NA,15,1e-05,NA,NA,NA,NA,AR_BRP_428_MG,Quercus alba L.,Arkansas,Burns Park, Little Rock,34.808944,-92.326111
3241,SYST-MOR-0007148,0.99989,1e-05,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,1e-05,NA,1e-05,1e-05,NA,1e-05,NA,NA,NA,NA,1e-05,NA,NA,NA,1e-05,NA,14,NA,NA,NA,NA,NA,AR_BRP_428_MG,Quercus alba L.,Arkansas,Burns Park, Little Rock,34.808944,-92.326111
3242,SYST-MOR-0007148,0.999889,1e-05,1.1e-05,1e-05,1e-05,NA,1e-05,NA,1e-05,NA,NA,1e-05,1e-05,NA,1e-05,NA,NA,NA,NA,1e-05,NA,NA,NA,1e-05,NA,20,NA,NA,NA,NA,NA,AR_BRP_428_MG,Quercus alba L.,Arkansas,Burns Park, Little Rock,34.808944,-92.326111
3243,SYST-MOR-0007149,0.99989,1e-05,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,NA,NA,1e-05,1e-05,1e-05,1e-05,NA,NA,NA,NA,NA,NA,NA,NA,1e-05,NA,6,1e-05,NA,NA,NA,NA,AR_BRP_429_MG,Quercus alba L.,Arkansas,Burns Park, Little Rock,34.809268,-92.327699
3244,SYST-MOR-0007149,0.99987,NA,1.4e-05,NA,1e-05,1e-05,1.7e-05,NA,1e-05,NA,NA,1e-05,1.6e-05,1.2e-05,1e-05,NA,NA,NA,NA,NA,NA,NA,NA,1e-05,NA,12,1e-05,NA,NA,NA,NA,AR_BRP_429_MG,Quercus alba L.,Arkansas,Burns Park, Little Rock,34.809268,-92.327699
3245,SYST-MOR-0007150,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,NA,0.99989,1e-05,1e-05,1e-05,1e-05,1e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1e-05,4,1e-05,NA,NA,NA,NA,TX_BRZ_430_MG,Quercus macrocarpa Michx.,Texas,Brazos Bend State Park,29.37387,-95.580349
3246,SYST-MOR-0007151,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,0.99989,NA,1e-05,1e-05,NA,NA,NA,NA,NA,NA,1e-05,1e-05,1e-05,1e-05,NA,NA,1,NA,NA,NA,NA,NA,TX_BRZ_431_MG,Quercus macrocarpa Michx.,Texas,Brazos Bend State Park,29.373914,-95.57906
3247,SYST-MOR-0007152,1e-05,NA,NA,NA,1e-05,NA,NA,NA,0.99989,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,1e-05,NA,NA,1e-05,NA,TX_BRZ_432_MG,Quercus macrocarpa Michx.,Texas,Brazos Bend State Park,29.374411,-95.576747
3248,SYST-MOR-0007152,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,1e-05,0.999887,NA,NA,1.1e-05,1.1e-05,1e-05,NA,NA,NA,NA,NA,NA,NA,1e-05,1e-05,NA,NA,2,1e-05,NA,NA,NA,NA,TX_BRZ_432_MG,Quercus macrocarpa Michx.,Texas,Brazos Bend State Park,29.374411,-95.576747
3249,SYST-MOR-0007152,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,NA,0.99989,NA,NA,1e-05,1e-05,1e-05,NA,NA,NA,NA,NA,NA,NA,1e-05,1e-05,NA,NA,21,1e-05,NA,NA,NA,1e-05,TX_BRZ_432_MG,Quercus macrocarpa Michx.,Texas,Brazos Bend State Park,29.374411,-95.576747
3250,SYST-MOR-0007152,1e-05,NA,1e-05,NA,1e-05,1e-05,1e-05,NA,0.99989,NA,NA,1e-05,1e-05,1e-05,1e-05,NA,NA,NA,NA,NA,NA,NA,NA,1e-05,NA,12,1e-05,NA,NA,NA,NA,TX_BRZ_432_MG,Quercus macrocarpa Michx.,Texas,Brazos Bend State Park,29.374411,-95.576747
3251,SYST-MOR-0007152,1e-05,1e-05,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,0.99989,NA,1e-05,1e-05,NA,1e-05,NA,NA,NA,NA,1e-05,NA,NA,NA,1e-05,NA,14,NA,NA,NA,NA,NA,TX_BRZ_432_MG,Quercus macrocarpa Michx.,Texas,Brazos Bend State Park,29.374411,-95.576747
3252,SYST-MOR-0007152,1e-05,NA,1e-05,1e-05,1e-05,NA,1e-05,NA,0.99989,NA,NA,1e-05,1e-05,1e-05,1e-05,NA,NA,NA,NA,NA,NA,NA,NA,1e-05,NA,13,1e-05,NA,NA,NA,NA,TX_BRZ_432_MG,Quercus macrocarpa Michx.,Texas,Brazos Bend State Park,29.374411,-95.576747
3253,SYST-MOR-0007152,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,NA,0.99989,NA,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,1e-05,NA,NA,NA,NA,TX_BRZ_432_MG,Quercus macrocarpa Michx.,Texas,Brazos Bend State Park,29.374411,-95.576747
3254,SYST-MOR-0007152,NA,NA,1e-05,NA,1e-05,NA,1e-05,NA,0.99989,NA,1e-05,NA,1e-05,1e-05,1e-05,1e-05,1e-05,NA,NA,NA,NA,NA,NA,NA,NA,17,1e-05,1e-05,NA,NA,NA,TX_BRZ_432_MG,Quercus macrocarpa Michx.,Texas,Brazos Bend State Park,29.374411,-95.576747
3255,SYST-MOR-0007152,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,NA,0.999889,NA,1e-05,1e-05,1e-05,NA,1e-05,1.1e-05,NA,NA,NA,1e-05,NA,NA,NA,NA,NA,10,NA,NA,1e-05,NA,NA,TX_BRZ_432_MG,Quercus macrocarpa Michx.,Texas,Brazos Bend State Park,29.374411,-95.576747
3256,SYST-MOR-0007152,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,NA,0.99989,1e-05,1e-05,1e-05,1e-05,NA,1e-05,NA,NA,NA,NA,1e-05,NA,NA,NA,1e-05,NA,19,NA,NA,NA,NA,NA,TX_BRZ_432_MG,Quercus macrocarpa Michx.,Texas,Brazos Bend State Park,29.374411,-95.576747
3257,SYST-MOR-0007152,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,0.99989,NA,1e-05,1e-05,NA,NA,NA,NA,NA,NA,1e-05,1e-05,1e-05,1e-05,NA,NA,23,NA,NA,NA,NA,NA,TX_BRZ_432_MG,Quercus macrocarpa Michx.,Texas,Brazos Bend State Park,29.374411,-95.576747
3258,SYST-MOR-0007152,1e-05,1e-05,1e-05,NA,1e-05,NA,1e-05,NA,0.99989,1e-05,NA,NA,NA,1e-05,1e-05,NA,NA,1e-05,NA,NA,NA,NA,NA,1e-05,NA,18,1e-05,NA,NA,NA,NA,TX_BRZ_432_MG,Quercus macrocarpa Michx.,Texas,Brazos Bend State Park,29.374411,-95.576747
3259,SYST-MOR-0007152,NA,NA,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,0.99989,NA,NA,1e-05,1e-05,1e-05,NA,1e-05,NA,NA,NA,NA,NA,NA,1e-05,NA,9,1e-05,1e-05,NA,NA,NA,TX_BRZ_432_MG,Quercus macrocarpa Michx.,Texas,Brazos Bend State Park,29.374411,-95.576747
3260,SYST-MOR-0007152,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,NA,0.99989,NA,NA,1e-05,1e-05,1e-05,NA,NA,NA,NA,NA,NA,NA,1e-05,1e-05,NA,NA,22,1e-05,1e-05,NA,NA,NA,TX_BRZ_432_MG,Quercus macrocarpa Michx.,Texas,Brazos Bend State Park,29.374411,-95.576747
3261,SYST-MOR-0007152,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,NA,0.99989,NA,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,1e-05,NA,NA,NA,NA,TX_BRZ_432_MG,Quercus macrocarpa Michx.,Texas,Brazos Bend State Park,29.374411,-95.576747
3262,SYST-MOR-0007152,1e-05,NA,1e-05,NA,1.9e-05,NA,1e-05,NA,1e-05,0.999881,NA,1e-05,1e-05,NA,NA,NA,NA,NA,NA,1e-05,1e-05,1e-05,1e-05,NA,NA,1,NA,NA,NA,NA,NA,TX_BRZ_432_MG,Quercus macrocarpa Michx.,Texas,Brazos Bend State Park,29.374411,-95.576747
3263,SYST-MOR-0007152,1e-05,NA,1e-05,1e-05,1e-05,NA,1e-05,NA,0.99989,NA,NA,1e-05,1e-05,1e-05,1e-05,NA,NA,NA,NA,NA,NA,NA,NA,1e-05,NA,3,1e-05,NA,NA,NA,NA,TX_BRZ_432_MG,Quercus macrocarpa Michx.,Texas,Brazos Bend State Park,29.374411,-95.576747
3264,SYST-MOR-0007152,1e-05,1e-05,1e-05,NA,1e-05,NA,1e-05,NA,0.99989,NA,NA,1e-05,1e-05,1e-05,1e-05,NA,NA,NA,NA,NA,NA,NA,NA,1e-05,NA,6,1e-05,NA,NA,NA,NA,TX_BRZ_432_MG,Quercus macrocarpa Michx.,Texas,Brazos Bend State Park,29.374411,-95.576747
3265,SYST-MOR-0007152,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,NA,0.99989,1e-05,1e-05,1e-05,1e-05,1e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1e-05,4,1e-05,NA,NA,NA,NA,TX_BRZ_432_MG,Quercus macrocarpa Michx.,Texas,Brazos Bend State Park,29.374411,-95.576747
3266,SYST-MOR-0007152,1e-05,1e-05,1e-05,NA,1.6e-05,NA,1e-05,NA,0.999882,NA,NA,1e-05,1e-05,1e-05,NA,NA,NA,NA,NA,NA,NA,1e-05,1.3e-05,NA,NA,8,1e-05,NA,NA,NA,NA,TX_BRZ_432_MG,Quercus macrocarpa Michx.,Texas,Brazos Bend State Park,29.374411,-95.576747
3267,SYST-MOR-0007152,1e-05,NA,1e-05,NA,1e-05,1e-05,1e-05,NA,0.99989,NA,1e-05,NA,NA,1e-05,1e-05,1e-05,NA,1e-05,NA,NA,NA,NA,NA,NA,NA,15,1e-05,NA,NA,NA,NA,TX_BRZ_432_MG,Quercus macrocarpa Michx.,Texas,Brazos Bend State Park,29.374411,-95.576747
3268,SYST-MOR-0007152,1e-05,1e-05,1e-05,1e-05,1e-05,NA,1e-05,NA,0.99989,NA,NA,1e-05,1e-05,NA,1e-05,NA,NA,NA,NA,1e-05,NA,NA,NA,1e-05,NA,20,NA,NA,NA,NA,NA,TX_BRZ_432_MG,Quercus macrocarpa Michx.,Texas,Brazos Bend State Park,29.374411,-95.576747
3269,SYST-MOR-0007152,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,0.99989,NA,1e-05,1e-05,1e-05,1e-05,NA,NA,NA,NA,NA,NA,NA,NA,1e-05,NA,5,1e-05,NA,NA,NA,NA,TX_BRZ_432_MG,Quercus macrocarpa Michx.,Texas,Brazos Bend State Park,29.374411,-95.576747
3270,SYST-MOR-0007153,1e-05,NA,1e-05,NA,1.7e-05,NA,1e-05,NA,0.999883,1e-05,1e-05,1e-05,1e-05,1e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1e-05,4,1e-05,NA,NA,NA,NA,TX_BRZ_433_MG,Quercus macrocarpa Michx.,Texas,Brazos Bend State Park,29.375258,-95.576691
3271,SYST-MOR-0007153,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,0.99989,NA,1e-05,1e-05,NA,NA,NA,NA,NA,NA,1e-05,1e-05,1e-05,1e-05,NA,NA,1,NA,NA,NA,NA,NA,TX_BRZ_433_MG,Quercus macrocarpa Michx.,Texas,Brazos Bend State Park,29.375258,-95.576691
3272,SYST-MOR-0007153,1e-05,1e-05,1e-05,NA,1e-05,NA,1e-05,NA,0.99989,1e-05,NA,NA,NA,1e-05,1e-05,NA,NA,1e-05,NA,NA,NA,NA,NA,1e-05,NA,18,1e-05,NA,NA,NA,NA,TX_BRZ_433_MG,Quercus macrocarpa Michx.,Texas,Brazos Bend State Park,29.375258,-95.576691
3273,SYST-MOR-0007153,1e-05,1e-05,1e-05,NA,1e-05,NA,1e-05,NA,1.2e-05,0.999879,NA,1e-05,1e-05,NA,1e-05,NA,NA,NA,NA,1.9e-05,NA,NA,NA,1e-05,NA,14,NA,NA,NA,NA,NA,TX_BRZ_433_MG,Quercus macrocarpa Michx.,Texas,Brazos Bend State Park,29.375258,-95.576691
3274,SYST-MOR-0007153,1e-05,1e-05,1e-05,NA,1e-05,NA,1e-05,NA,0.99989,NA,NA,1e-05,1e-05,1e-05,1e-05,NA,NA,NA,NA,NA,NA,NA,NA,1e-05,NA,6,1e-05,NA,NA,NA,NA,TX_BRZ_433_MG,Quercus macrocarpa Michx.,Texas,Brazos Bend State Park,29.375258,-95.576691
3275,SYST-MOR-0007153,1e-05,NA,1e-05,1e-05,1e-05,NA,1e-05,NA,0.999886,NA,NA,1e-05,1e-05,1e-05,1e-05,NA,NA,NA,NA,NA,NA,NA,NA,1.4e-05,NA,3,1e-05,NA,NA,NA,NA,TX_BRZ_433_MG,Quercus macrocarpa Michx.,Texas,Brazos Bend State Park,29.375258,-95.576691
3276,SYST-MOR-0007153,1e-05,1e-05,1e-05,NA,1e-05,NA,1e-05,NA,0.99989,NA,NA,1e-05,1e-05,1e-05,NA,NA,NA,NA,NA,NA,NA,1e-05,1e-05,NA,NA,8,1e-05,NA,NA,NA,NA,TX_BRZ_433_MG,Quercus macrocarpa Michx.,Texas,Brazos Bend State Park,29.375258,-95.576691
3277,SYST-MOR-0007153,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,NA,0.99989,NA,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,1e-05,NA,NA,NA,NA,TX_BRZ_433_MG,Quercus macrocarpa Michx.,Texas,Brazos Bend State Park,29.375258,-95.576691
3278,SYST-MOR-0007153,1e-05,NA,1e-05,NA,1e-05,1e-05,1e-05,NA,0.99989,NA,1e-05,NA,NA,1e-05,1e-05,1e-05,NA,1e-05,NA,NA,NA,NA,NA,NA,NA,15,1e-05,NA,NA,NA,NA,TX_BRZ_433_MG,Quercus macrocarpa Michx.,Texas,Brazos Bend State Park,29.375258,-95.576691
3279,SYST-MOR-0007153,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,NA,0.99989,NA,NA,1e-05,1e-05,1e-05,NA,NA,NA,NA,NA,NA,NA,1e-05,1e-05,NA,NA,21,1e-05,NA,NA,NA,1e-05,TX_BRZ_433_MG,Quercus macrocarpa Michx.,Texas,Brazos Bend State Park,29.375258,-95.576691
3280,SYST-MOR-0007153,NA,NA,1e-05,NA,2e-05,NA,1e-05,NA,0.99988,NA,1e-05,NA,1e-05,1e-05,1e-05,1e-05,1e-05,NA,NA,NA,NA,NA,NA,NA,NA,17,1e-05,1e-05,NA,NA,NA,TX_BRZ_433_MG,Quercus macrocarpa Michx.,Texas,Brazos Bend State Park,29.375258,-95.576691
3281,SYST-MOR-0007153,1.8e-05,NA,1e-05,NA,1e-05,1e-05,1e-05,NA,0.999874,NA,NA,1.4e-05,1e-05,1.4e-05,1e-05,NA,NA,NA,NA,NA,NA,NA,NA,1e-05,NA,12,1e-05,NA,NA,NA,NA,TX_BRZ_433_MG,Quercus macrocarpa Michx.,Texas,Brazos Bend State Park,29.375258,-95.576691
3282,SYST-MOR-0007153,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,0.99989,NA,1e-05,1e-05,NA,NA,NA,NA,NA,NA,1e-05,1e-05,1e-05,1e-05,NA,NA,23,NA,NA,NA,NA,NA,TX_BRZ_433_MG,Quercus macrocarpa Michx.,Texas,Brazos Bend State Park,29.375258,-95.576691
3283,SYST-MOR-0007153,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,NA,0.99989,1e-05,1e-05,1e-05,1e-05,NA,1e-05,NA,NA,NA,NA,1e-05,NA,NA,NA,1e-05,NA,19,NA,NA,NA,NA,NA,TX_BRZ_433_MG,Quercus macrocarpa Michx.,Texas,Brazos Bend State Park,29.375258,-95.576691
3284,SYST-MOR-0007153,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,NA,0.99989,NA,NA,1e-05,1e-05,1e-05,NA,NA,NA,NA,NA,NA,NA,1e-05,1e-05,NA,NA,22,1e-05,1e-05,NA,NA,NA,TX_BRZ_433_MG,Quercus macrocarpa Michx.,Texas,Brazos Bend State Park,29.375258,-95.576691
3285,SYST-MOR-0007153,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,NA,0.002793,0.997099,NA,1.8e-05,1e-05,1e-05,1e-05,NA,NA,NA,NA,NA,NA,NA,NA,1e-05,NA,5,1e-05,NA,NA,NA,NA,TX_BRZ_433_MG,Quercus macrocarpa Michx.,Texas,Brazos Bend State Park,29.375258,-95.576691
3286,SYST-MOR-0007153,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,NA,0.99989,NA,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,1e-05,NA,NA,NA,NA,TX_BRZ_433_MG,Quercus macrocarpa Michx.,Texas,Brazos Bend State Park,29.375258,-95.576691
3287,SYST-MOR-0007153,NA,NA,1e-05,NA,1.2e-05,NA,1e-05,NA,1e-05,0.999874,NA,NA,1e-05,1e-05,1.1e-05,NA,1.7e-05,NA,NA,NA,NA,NA,NA,1e-05,NA,9,1.5e-05,1.2e-05,NA,NA,NA,TX_BRZ_433_MG,Quercus macrocarpa Michx.,Texas,Brazos Bend State Park,29.375258,-95.576691
3288,SYST-MOR-0007153,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,NA,0.99989,NA,1e-05,1e-05,1e-05,NA,1e-05,1e-05,NA,NA,NA,1e-05,NA,NA,NA,NA,NA,10,NA,NA,1e-05,NA,NA,TX_BRZ_433_MG,Quercus macrocarpa Michx.,Texas,Brazos Bend State Park,29.375258,-95.576691
3289,SYST-MOR-0007153,1e-05,NA,NA,NA,1e-05,NA,NA,NA,0.999888,1e-05,1.2e-05,1e-05,1e-05,1e-05,1e-05,1e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,1e-05,NA,NA,1e-05,NA,TX_BRZ_433_MG,Quercus macrocarpa Michx.,Texas,Brazos Bend State Park,29.375258,-95.576691
3290,SYST-MOR-0007153,1e-05,NA,1e-05,1e-05,1e-05,NA,1e-05,NA,0.99989,NA,NA,1e-05,1e-05,1e-05,1e-05,NA,NA,NA,NA,NA,NA,NA,NA,1e-05,NA,13,1e-05,NA,NA,NA,NA,TX_BRZ_433_MG,Quercus macrocarpa Michx.,Texas,Brazos Bend State Park,29.375258,-95.576691
3291,SYST-MOR-0007153,1e-05,1e-05,1e-05,1e-05,1e-05,NA,1e-05,NA,0.99989,NA,NA,1e-05,1e-05,NA,1e-05,NA,NA,NA,NA,1e-05,NA,NA,NA,1e-05,NA,20,NA,NA,NA,NA,NA,TX_BRZ_433_MG,Quercus macrocarpa Michx.,Texas,Brazos Bend State Park,29.375258,-95.576691
3292,SYST-MOR-0007153,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,1e-05,0.99989,NA,NA,1e-05,1e-05,1e-05,NA,NA,NA,NA,NA,NA,NA,1e-05,1e-05,NA,NA,2,1e-05,NA,NA,NA,NA,TX_BRZ_433_MG,Quercus macrocarpa Michx.,Texas,Brazos Bend State Park,29.375258,-95.576691
3293,SYST-MOR-0007154,1e-05,1e-05,1e-05,1e-05,1e-05,NA,1.6e-05,NA,1e-05,NA,NA,0.999884,1e-05,NA,1e-05,NA,NA,NA,NA,1e-05,NA,NA,NA,1e-05,NA,20,NA,NA,NA,NA,NA,TX_BRZ_434_MG,Quercus michauxii Nutt.,Texas,Brazos Bend State Park,29.375263,-95.585273
3294,SYST-MOR-0007154,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,1e-05,1e-05,NA,NA,0.999886,1e-05,1e-05,NA,NA,NA,NA,NA,NA,NA,1e-05,1.4e-05,NA,NA,2,1e-05,NA,NA,NA,NA,TX_BRZ_434_MG,Quercus michauxii Nutt.,Texas,Brazos Bend State Park,29.375263,-95.585273
3295,SYST-MOR-0007154,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,0.99989,1e-05,1e-05,1e-05,1e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,1e-05,NA,NA,NA,NA,TX_BRZ_434_MG,Quercus michauxii Nutt.,Texas,Brazos Bend State Park,29.375263,-95.585273
3296,SYST-MOR-0007154,1e-05,NA,1e-05,1e-05,1e-05,NA,1e-05,NA,1e-05,NA,NA,0.99989,1e-05,1e-05,1e-05,NA,NA,NA,NA,NA,NA,NA,NA,1e-05,NA,13,1e-05,NA,NA,NA,NA,TX_BRZ_434_MG,Quercus michauxii Nutt.,Texas,Brazos Bend State Park,29.375263,-95.585273
3297,SYST-MOR-0007154,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,1e-05,NA,0.99989,1e-05,NA,NA,NA,NA,NA,NA,1e-05,1e-05,1e-05,1e-05,NA,NA,1,NA,NA,NA,NA,NA,TX_BRZ_434_MG,Quercus michauxii Nutt.,Texas,Brazos Bend State Park,29.375263,-95.585273
3298,SYST-MOR-0007154,1e-05,NA,1e-05,NA,1e-05,2e-05,1e-05,NA,1.3e-05,NA,NA,0.999872,1.2e-05,1e-05,1e-05,NA,NA,NA,NA,NA,NA,NA,NA,1e-05,NA,12,1.3e-05,NA,NA,NA,NA,TX_BRZ_434_MG,Quercus michauxii Nutt.,Texas,Brazos Bend State Park,29.375263,-95.585273
3299,SYST-MOR-0007154,1e-05,NA,1e-05,1e-05,1e-05,NA,1.7e-05,NA,1e-05,NA,NA,0.999883,1e-05,1e-05,1e-05,NA,NA,NA,NA,NA,NA,NA,NA,1e-05,NA,3,1e-05,NA,NA,NA,NA,TX_BRZ_434_MG,Quercus michauxii Nutt.,Texas,Brazos Bend State Park,29.375263,-95.585273
3300,SYST-MOR-0007154,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,1e-05,1e-05,0.99989,1e-05,1e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1e-05,4,1e-05,NA,NA,NA,NA,TX_BRZ_434_MG,Quercus michauxii Nutt.,Texas,Brazos Bend State Park,29.375263,-95.585273
3301,SYST-MOR-0007154,1e-05,NA,1e-05,NA,1e-05,1e-05,1e-05,NA,1e-05,NA,1e-05,NA,NA,1e-05,1e-05,1e-05,NA,0.99989,NA,NA,NA,NA,NA,NA,NA,15,1e-05,NA,NA,NA,NA,TX_BRZ_434_MG,Quercus michauxii Nutt.,Texas,Brazos Bend State Park,29.375263,-95.585273
3302,SYST-MOR-0007154,1e-05,1e-05,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,NA,NA,0.99989,1e-05,1e-05,1e-05,NA,NA,NA,NA,NA,NA,NA,NA,1e-05,NA,6,1e-05,NA,NA,NA,NA,TX_BRZ_434_MG,Quercus michauxii Nutt.,Texas,Brazos Bend State Park,29.375263,-95.585273
3303,SYST-MOR-0007154,1.7e-05,NA,1e-05,NA,1.4e-05,NA,1.1e-05,NA,1e-05,1e-05,1e-05,0.999875,1.3e-05,NA,1e-05,NA,NA,NA,NA,1e-05,NA,NA,NA,1e-05,NA,19,NA,NA,NA,NA,NA,TX_BRZ_434_MG,Quercus michauxii Nutt.,Texas,Brazos Bend State Park,29.375263,-95.585273
3304,SYST-MOR-0007154,NA,NA,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,1e-05,1e-05,1e-05,0.99989,NA,NA,NA,NA,NA,NA,NA,NA,17,1e-05,1e-05,NA,NA,NA,TX_BRZ_434_MG,Quercus michauxii Nutt.,Texas,Brazos Bend State Park,29.375263,-95.585273
3305,SYST-MOR-0007154,1e-05,1e-05,1e-05,NA,1e-05,NA,1e-05,NA,1.3e-05,NA,NA,0.999882,1.5e-05,1e-05,NA,NA,NA,NA,NA,NA,NA,1e-05,1e-05,NA,NA,8,1e-05,NA,NA,NA,NA,TX_BRZ_434_MG,Quercus michauxii Nutt.,Texas,Brazos Bend State Park,29.375263,-95.585273
3306,SYST-MOR-0007154,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,1e-05,NA,0.99989,1e-05,NA,NA,NA,NA,NA,NA,1e-05,1e-05,1e-05,1e-05,NA,NA,23,NA,NA,NA,NA,NA,TX_BRZ_434_MG,Quercus michauxii Nutt.,Texas,Brazos Bend State Park,29.375263,-95.585273
3307,SYST-MOR-0007154,1e-05,NA,1.9e-05,NA,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,0.999881,1e-05,NA,1e-05,1e-05,NA,NA,NA,1e-05,NA,NA,NA,NA,NA,10,NA,NA,1e-05,NA,NA,TX_BRZ_434_MG,Quercus michauxii Nutt.,Texas,Brazos Bend State Park,29.375263,-95.585273
3308,SYST-MOR-0007154,1e-05,1e-05,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,1e-05,NA,0.99989,1e-05,NA,1e-05,NA,NA,NA,NA,1e-05,NA,NA,NA,1e-05,NA,14,NA,NA,NA,NA,NA,TX_BRZ_434_MG,Quercus michauxii Nutt.,Texas,Brazos Bend State Park,29.375263,-95.585273
3309,SYST-MOR-0007154,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,1e-05,NA,0.999885,1e-05,1.4e-05,1.1e-05,NA,NA,NA,NA,NA,NA,NA,NA,1e-05,NA,5,1e-05,NA,NA,NA,NA,TX_BRZ_434_MG,Quercus michauxii Nutt.,Texas,Brazos Bend State Park,29.375263,-95.585273
3310,SYST-MOR-0007154,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,NA,NA,0.99989,1e-05,1e-05,NA,NA,NA,NA,NA,NA,NA,1e-05,1e-05,NA,NA,22,1e-05,1e-05,NA,NA,NA,TX_BRZ_434_MG,Quercus michauxii Nutt.,Texas,Brazos Bend State Park,29.375263,-95.585273
3311,SYST-MOR-0007154,NA,NA,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,1e-05,NA,NA,1e-05,1e-05,1e-05,NA,0.99989,NA,NA,NA,NA,NA,NA,1e-05,NA,9,1e-05,1e-05,NA,NA,NA,TX_BRZ_434_MG,Quercus michauxii Nutt.,Texas,Brazos Bend State Park,29.375263,-95.585273
3312,SYST-MOR-0007154,1e-05,1e-05,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,1e-05,NA,NA,NA,1e-05,1e-05,NA,NA,0.99989,NA,NA,NA,NA,NA,1e-05,NA,18,1e-05,NA,NA,NA,NA,TX_BRZ_434_MG,Quercus michauxii Nutt.,Texas,Brazos Bend State Park,29.375263,-95.585273
3313,SYST-MOR-0007154,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,NA,NA,0.99989,1e-05,1e-05,NA,NA,NA,NA,NA,NA,NA,1e-05,1e-05,NA,NA,21,1e-05,NA,NA,NA,1e-05,TX_BRZ_434_MG,Quercus michauxii Nutt.,Texas,Brazos Bend State Park,29.375263,-95.585273
